system:index,id,.geo
1_1_LT05_037034_20000918,1_1_LT05_037034_20000918,
1_1_LT05_037034_20001004,1_1_LT05_037034_20001004,
1_1_LT05_037034_20001020,1_1_LT05_037034_20001020,
1_1_LT05_037034_20010430,1_1_LT05_037034_20010430,
1_1_LT05_037034_20010516,1_1_LT05_037034_20010516,
1_1_LT05_037034_20010601,1_1_LT05_037034_20010601,
1_1_LT05_037034_20010617,1_1_LT05_037034_20010617,
1_1_LT05_037034_20010703,1_1_LT05_037034_20010703,
1_1_LT05_037034_20010719,1_1_LT05_037034_20010719,
1_1_LT05_037034_20010804,1_1_LT05_037034_20010804,
1_1_LT05_037034_20010820,1_1_LT05_037034_20010820,
1_1_LT05_037034_20010905,1_1_LT05_037034_20010905,
1_1_LT05_037034_20010921,1_1_LT05_037034_20010921,
1_1_LT05_037034_20011007,1_1_LT05_037034_20011007,
1_1_LT05_037034_20011023,1_1_LT05_037034_20011023,
1_1_LT05_037034_20020503,1_1_LT05_037034_20020503,
1_1_LT05_037034_20020519,1_1_LT05_037034_20020519,
1_1_LT05_037034_20020604,1_1_LT05_037034_20020604,
1_1_LT05_037034_20020620,1_1_LT05_037034_20020620,
1_1_LT05_037034_20020706,1_1_LT05_037034_20020706,
1_1_LT05_037034_20020722,1_1_LT05_037034_20020722,
1_1_LT05_037034_20020807,1_1_LT05_037034_20020807,
1_1_LT05_037034_20020823,1_1_LT05_037034_20020823,
1_1_LT05_037034_20020908,1_1_LT05_037034_20020908,
1_1_LT05_037034_20020924,1_1_LT05_037034_20020924,
1_1_LT05_037034_20021010,1_1_LT05_037034_20021010,
1_1_LT05_037034_20021026,1_1_LT05_037034_20021026,
1_1_LT05_037034_20030506,1_1_LT05_037034_20030506,
1_1_LT05_037034_20030522,1_1_LT05_037034_20030522,
1_1_LT05_037034_20030607,1_1_LT05_037034_20030607,
1_1_LT05_037034_20030623,1_1_LT05_037034_20030623,
1_1_LT05_037034_20030709,1_1_LT05_037034_20030709,
1_1_LT05_037034_20030725,1_1_LT05_037034_20030725,
1_1_LT05_037034_20030810,1_1_LT05_037034_20030810,
1_1_LT05_037034_20030826,1_1_LT05_037034_20030826,
1_1_LT05_037034_20030911,1_1_LT05_037034_20030911,
1_1_LT05_037034_20030927,1_1_LT05_037034_20030927,
1_1_LT05_037034_20031013,1_1_LT05_037034_20031013,
1_1_LT05_037034_20040508,1_1_LT05_037034_20040508,
1_1_LT05_037034_20040524,1_1_LT05_037034_20040524,
1_1_LT05_037034_20040609,1_1_LT05_037034_20040609,
1_1_LT05_037034_20040625,1_1_LT05_037034_20040625,
1_1_LT05_037034_20040711,1_1_LT05_037034_20040711,
1_1_LT05_037034_20040727,1_1_LT05_037034_20040727,
1_1_LT05_037034_20040812,1_1_LT05_037034_20040812,
1_1_LT05_037034_20040828,1_1_LT05_037034_20040828,
1_1_LT05_037034_20040913,1_1_LT05_037034_20040913,
1_1_LT05_037034_20040929,1_1_LT05_037034_20040929,
1_1_LT05_037034_20041015,1_1_LT05_037034_20041015,
1_1_LT05_037034_20050511,1_1_LT05_037034_20050511,
1_1_LT05_037034_20050527,1_1_LT05_037034_20050527,
1_1_LT05_037034_20050612,1_1_LT05_037034_20050612,
1_1_LT05_037034_20050628,1_1_LT05_037034_20050628,
1_1_LT05_037034_20050714,1_1_LT05_037034_20050714,
1_1_LT05_037034_20050730,1_1_LT05_037034_20050730,
1_1_LT05_037034_20050831,1_1_LT05_037034_20050831,
1_1_LT05_037034_20050916,1_1_LT05_037034_20050916,
1_1_LT05_037034_20051002,1_1_LT05_037034_20051002,
1_1_LT05_037034_20051018,1_1_LT05_037034_20051018,
1_1_LT05_037034_20060514,1_1_LT05_037034_20060514,
1_1_LT05_037034_20060530,1_1_LT05_037034_20060530,
1_1_LT05_037034_20060615,1_1_LT05_037034_20060615,
1_1_LT05_037034_20060701,1_1_LT05_037034_20060701,
1_1_LT05_037034_20060717,1_1_LT05_037034_20060717,
1_1_LT05_037034_20060802,1_1_LT05_037034_20060802,
1_1_LT05_037034_20060818,1_1_LT05_037034_20060818,
1_1_LT05_037034_20060903,1_1_LT05_037034_20060903,
1_1_LT05_037034_20060919,1_1_LT05_037034_20060919,
1_1_LT05_037034_20061021,1_1_LT05_037034_20061021,
1_1_LT05_037034_20070501,1_1_LT05_037034_20070501,
1_1_LT05_037034_20070517,1_1_LT05_037034_20070517,
1_1_LT05_037034_20070602,1_1_LT05_037034_20070602,
1_1_LT05_037034_20070618,1_1_LT05_037034_20070618,
1_1_LT05_037034_20070704,1_1_LT05_037034_20070704,
1_1_LT05_037034_20070720,1_1_LT05_037034_20070720,
1_1_LT05_037034_20070805,1_1_LT05_037034_20070805,
1_1_LT05_037034_20070821,1_1_LT05_037034_20070821,
1_1_LT05_037034_20070906,1_1_LT05_037034_20070906,
1_1_LT05_037034_20070922,1_1_LT05_037034_20070922,
1_1_LT05_037034_20080503,1_1_LT05_037034_20080503,
1_1_LT05_037034_20080519,1_1_LT05_037034_20080519,
1_1_LT05_037034_20080604,1_1_LT05_037034_20080604,
1_1_LT05_037034_20080620,1_1_LT05_037034_20080620,
1_1_LT05_037034_20080706,1_1_LT05_037034_20080706,
1_1_LT05_037034_20080722,1_1_LT05_037034_20080722,
1_1_LT05_037034_20080807,1_1_LT05_037034_20080807,
1_1_LT05_037034_20080823,1_1_LT05_037034_20080823,
1_1_LT05_037034_20080908,1_1_LT05_037034_20080908,
1_1_LT05_037034_20080924,1_1_LT05_037034_20080924,
1_1_LT05_037034_20081010,1_1_LT05_037034_20081010,
1_1_LT05_037034_20081026,1_1_LT05_037034_20081026,
1_1_LT05_037034_20090506,1_1_LT05_037034_20090506,
1_1_LT05_037034_20090607,1_1_LT05_037034_20090607,
1_1_LT05_037034_20090623,1_1_LT05_037034_20090623,
1_1_LT05_037034_20090709,1_1_LT05_037034_20090709,
1_1_LT05_037034_20090725,1_1_LT05_037034_20090725,
1_1_LT05_037034_20090810,1_1_LT05_037034_20090810,
1_1_LT05_037034_20090826,1_1_LT05_037034_20090826,
1_1_LT05_037034_20090911,1_1_LT05_037034_20090911,
1_1_LT05_037034_20090927,1_1_LT05_037034_20090927,
1_1_LT05_037034_20091013,1_1_LT05_037034_20091013,
1_1_LT05_037034_20100509,1_1_LT05_037034_20100509,
1_1_LT05_037034_20100525,1_1_LT05_037034_20100525,
1_1_LT05_037034_20100610,1_1_LT05_037034_20100610,
1_1_LT05_037034_20100626,1_1_LT05_037034_20100626,
1_1_LT05_037034_20100712,1_1_LT05_037034_20100712,
1_1_LT05_037034_20100728,1_1_LT05_037034_20100728,
1_1_LT05_037034_20100813,1_1_LT05_037034_20100813,
1_1_LT05_037034_20100829,1_1_LT05_037034_20100829,
1_1_LT05_037034_20100914,1_1_LT05_037034_20100914,
1_1_LT05_037034_20100930,1_1_LT05_037034_20100930,
1_1_LT05_037034_20101016,1_1_LT05_037034_20101016,
1_1_LT05_037034_20110512,1_1_LT05_037034_20110512,
1_1_LT05_037034_20110528,1_1_LT05_037034_20110528,
1_1_LT05_037034_20110613,1_1_LT05_037034_20110613,
1_1_LT05_037034_20110629,1_1_LT05_037034_20110629,
1_1_LT05_037034_20110715,1_1_LT05_037034_20110715,
1_1_LT05_037034_20110731,1_1_LT05_037034_20110731,
1_1_LT05_037034_20110816,1_1_LT05_037034_20110816,
1_1_LT05_037034_20110901,1_1_LT05_037034_20110901,
1_1_LT05_037034_20110917,1_1_LT05_037034_20110917,
1_1_LT05_037034_20111003,1_1_LT05_037034_20111003,
1_1_LT05_037034_20111019,1_1_LT05_037034_20111019,
1_2_LE07_036034_19990715,1_2_LE07_036034_19990715,
1_2_LE07_036034_19990731,1_2_LE07_036034_19990731,
1_2_LE07_036034_19990816,1_2_LE07_036034_19990816,
1_2_LE07_036034_19990901,1_2_LE07_036034_19990901,
1_2_LE07_036034_19990917,1_2_LE07_036034_19990917,
1_2_LE07_036034_19991003,1_2_LE07_036034_19991003,
1_2_LE07_036034_19991019,1_2_LE07_036034_19991019,
1_2_LE07_036034_20000514,1_2_LE07_036034_20000514,
1_2_LE07_036034_20000530,1_2_LE07_036034_20000530,
1_2_LE07_036034_20000615,1_2_LE07_036034_20000615,
1_2_LE07_036034_20000701,1_2_LE07_036034_20000701,
1_2_LE07_036034_20000717,1_2_LE07_036034_20000717,
1_2_LE07_036034_20000802,1_2_LE07_036034_20000802,
1_2_LE07_036034_20000818,1_2_LE07_036034_20000818,
1_2_LE07_036034_20000903,1_2_LE07_036034_20000903,
1_2_LE07_036034_20000919,1_2_LE07_036034_20000919,
1_2_LE07_036034_20001005,1_2_LE07_036034_20001005,
1_2_LE07_036034_20001021,1_2_LE07_036034_20001021,
1_2_LE07_036034_20010501,1_2_LE07_036034_20010501,
1_2_LE07_036034_20010517,1_2_LE07_036034_20010517,
1_2_LE07_036034_20010602,1_2_LE07_036034_20010602,
1_2_LE07_036034_20010618,1_2_LE07_036034_20010618,
1_2_LE07_036034_20010704,1_2_LE07_036034_20010704,
1_2_LE07_036034_20010720,1_2_LE07_036034_20010720,
1_2_LE07_036034_20010805,1_2_LE07_036034_20010805,
1_2_LE07_036034_20010821,1_2_LE07_036034_20010821,
1_2_LE07_036034_20010906,1_2_LE07_036034_20010906,
1_2_LE07_036034_20010922,1_2_LE07_036034_20010922,
1_2_LE07_036034_20011008,1_2_LE07_036034_20011008,
1_2_LE07_036034_20011024,1_2_LE07_036034_20011024,
1_2_LE07_036034_20020504,1_2_LE07_036034_20020504,
1_2_LE07_036034_20020520,1_2_LE07_036034_20020520,
1_2_LE07_036034_20020605,1_2_LE07_036034_20020605,
1_2_LE07_036034_20020621,1_2_LE07_036034_20020621,
1_2_LE07_036034_20020707,1_2_LE07_036034_20020707,
1_2_LE07_036034_20020723,1_2_LE07_036034_20020723,
1_2_LE07_036034_20020808,1_2_LE07_036034_20020808,
1_2_LE07_036034_20020824,1_2_LE07_036034_20020824,
1_2_LE07_036034_20020909,1_2_LE07_036034_20020909,
1_2_LE07_036034_20020925,1_2_LE07_036034_20020925,
1_2_LE07_036034_20021011,1_2_LE07_036034_20021011,
1_2_LE07_036034_20021027,1_2_LE07_036034_20021027,
1_2_LE07_036034_20030507,1_2_LE07_036034_20030507,
1_2_LE07_036034_20030523,1_2_LE07_036034_20030523,
1_2_LE07_036034_20030726,1_2_LE07_036034_20030726,
1_2_LE07_036034_20030811,1_2_LE07_036034_20030811,
1_2_LE07_036034_20030928,1_2_LE07_036034_20030928,
1_2_LE07_036034_20031014,1_2_LE07_036034_20031014,
1_2_LE07_036034_20040509,1_2_LE07_036034_20040509,
1_2_LE07_036034_20040525,1_2_LE07_036034_20040525,
1_2_LE07_036034_20040610,1_2_LE07_036034_20040610,
1_2_LE07_036034_20040626,1_2_LE07_036034_20040626,
1_2_LE07_036034_20040712,1_2_LE07_036034_20040712,
1_2_LE07_036034_20040728,1_2_LE07_036034_20040728,
1_2_LE07_036034_20040813,1_2_LE07_036034_20040813,
1_2_LE07_036034_20040829,1_2_LE07_036034_20040829,
1_2_LE07_036034_20040914,1_2_LE07_036034_20040914,
1_2_LE07_036034_20040930,1_2_LE07_036034_20040930,
1_2_LE07_036034_20041016,1_2_LE07_036034_20041016,
1_2_LE07_036034_20050512,1_2_LE07_036034_20050512,
1_2_LE07_036034_20050528,1_2_LE07_036034_20050528,
1_2_LE07_036034_20050613,1_2_LE07_036034_20050613,
1_2_LE07_036034_20050629,1_2_LE07_036034_20050629,
1_2_LE07_036034_20050715,1_2_LE07_036034_20050715,
1_2_LE07_036034_20050731,1_2_LE07_036034_20050731,
1_2_LE07_036034_20050816,1_2_LE07_036034_20050816,
1_2_LE07_036034_20050901,1_2_LE07_036034_20050901,
1_2_LE07_036034_20050917,1_2_LE07_036034_20050917,
1_2_LE07_036034_20051003,1_2_LE07_036034_20051003,
1_2_LE07_036034_20051019,1_2_LE07_036034_20051019,
1_2_LE07_036034_20060515,1_2_LE07_036034_20060515,
1_2_LE07_036034_20060531,1_2_LE07_036034_20060531,
1_2_LE07_036034_20060616,1_2_LE07_036034_20060616,
1_2_LE07_036034_20060702,1_2_LE07_036034_20060702,
1_2_LE07_036034_20060718,1_2_LE07_036034_20060718,
1_2_LE07_036034_20060803,1_2_LE07_036034_20060803,
1_2_LE07_036034_20060819,1_2_LE07_036034_20060819,
1_2_LE07_036034_20060904,1_2_LE07_036034_20060904,
1_2_LE07_036034_20060920,1_2_LE07_036034_20060920,
1_2_LE07_036034_20061022,1_2_LE07_036034_20061022,
1_2_LE07_036034_20070502,1_2_LE07_036034_20070502,
1_2_LE07_036034_20070518,1_2_LE07_036034_20070518,
1_2_LE07_036034_20070603,1_2_LE07_036034_20070603,
1_2_LE07_036034_20070619,1_2_LE07_036034_20070619,
1_2_LE07_036034_20070705,1_2_LE07_036034_20070705,
1_2_LE07_036034_20070721,1_2_LE07_036034_20070721,
1_2_LE07_036034_20070806,1_2_LE07_036034_20070806,
1_2_LE07_036034_20070822,1_2_LE07_036034_20070822,
1_2_LE07_036034_20070907,1_2_LE07_036034_20070907,
1_2_LE07_036034_20070923,1_2_LE07_036034_20070923,
1_2_LE07_036034_20071009,1_2_LE07_036034_20071009,
1_2_LE07_036034_20071025,1_2_LE07_036034_20071025,
1_2_LE07_036034_20080504,1_2_LE07_036034_20080504,
1_2_LE07_036034_20080520,1_2_LE07_036034_20080520,
1_2_LE07_036034_20080605,1_2_LE07_036034_20080605,
1_2_LE07_036034_20080621,1_2_LE07_036034_20080621,
1_2_LE07_036034_20080707,1_2_LE07_036034_20080707,
1_2_LE07_036034_20080723,1_2_LE07_036034_20080723,
1_2_LE07_036034_20080808,1_2_LE07_036034_20080808,
1_2_LE07_036034_20080824,1_2_LE07_036034_20080824,
1_2_LE07_036034_20080909,1_2_LE07_036034_20080909,
1_2_LE07_036034_20080925,1_2_LE07_036034_20080925,
1_2_LE07_036034_20081011,1_2_LE07_036034_20081011,
1_2_LE07_036034_20090507,1_2_LE07_036034_20090507,
1_2_LE07_036034_20090608,1_2_LE07_036034_20090608,
1_2_LE07_036034_20090624,1_2_LE07_036034_20090624,
1_2_LE07_036034_20090710,1_2_LE07_036034_20090710,
1_2_LE07_036034_20090726,1_2_LE07_036034_20090726,
1_2_LE07_036034_20090811,1_2_LE07_036034_20090811,
1_2_LE07_036034_20090827,1_2_LE07_036034_20090827,
1_2_LE07_036034_20090912,1_2_LE07_036034_20090912,
1_2_LE07_036034_20090928,1_2_LE07_036034_20090928,
1_2_LE07_036034_20091014,1_2_LE07_036034_20091014,
1_2_LE07_036034_20100510,1_2_LE07_036034_20100510,
1_2_LE07_036034_20100526,1_2_LE07_036034_20100526,
1_2_LE07_036034_20100611,1_2_LE07_036034_20100611,
1_2_LE07_036034_20100627,1_2_LE07_036034_20100627,
1_2_LE07_036034_20100713,1_2_LE07_036034_20100713,
1_2_LE07_036034_20100729,1_2_LE07_036034_20100729,
1_2_LE07_036034_20100814,1_2_LE07_036034_20100814,
1_2_LE07_036034_20100830,1_2_LE07_036034_20100830,
1_2_LE07_036034_20100915,1_2_LE07_036034_20100915,
1_2_LE07_036034_20101001,1_2_LE07_036034_20101001,
1_2_LE07_036034_20101017,1_2_LE07_036034_20101017,
1_2_LE07_036034_20110513,1_2_LE07_036034_20110513,
1_2_LE07_036034_20110529,1_2_LE07_036034_20110529,
1_2_LE07_036034_20110614,1_2_LE07_036034_20110614,
1_2_LE07_036034_20110630,1_2_LE07_036034_20110630,
1_2_LE07_036034_20110716,1_2_LE07_036034_20110716,
1_2_LE07_036034_20110801,1_2_LE07_036034_20110801,
1_2_LE07_036034_20110817,1_2_LE07_036034_20110817,
1_2_LE07_036034_20110902,1_2_LE07_036034_20110902,
1_2_LE07_036034_20110918,1_2_LE07_036034_20110918,
1_2_LE07_036034_20111020,1_2_LE07_036034_20111020,
1_2_LE07_036034_20120429,1_2_LE07_036034_20120429,
1_2_LE07_036034_20120531,1_2_LE07_036034_20120531,
1_2_LE07_036034_20120616,1_2_LE07_036034_20120616,
1_2_LE07_036034_20120702,1_2_LE07_036034_20120702,
1_2_LE07_036034_20120718,1_2_LE07_036034_20120718,
1_2_LE07_036034_20120803,1_2_LE07_036034_20120803,
1_2_LE07_036034_20120819,1_2_LE07_036034_20120819,
1_2_LE07_036034_20120904,1_2_LE07_036034_20120904,
1_2_LE07_036034_20120920,1_2_LE07_036034_20120920,
1_2_LE07_036034_20121006,1_2_LE07_036034_20121006,
1_2_LE07_036034_20130502,1_2_LE07_036034_20130502,
1_2_LE07_036034_20130518,1_2_LE07_036034_20130518,
1_2_LE07_036034_20130603,1_2_LE07_036034_20130603,
1_2_LE07_036034_20130619,1_2_LE07_036034_20130619,
1_2_LE07_036034_20130705,1_2_LE07_036034_20130705,
1_2_LE07_036034_20130721,1_2_LE07_036034_20130721,
1_2_LE07_036034_20130822,1_2_LE07_036034_20130822,
1_2_LE07_036034_20130907,1_2_LE07_036034_20130907,
1_2_LE07_036034_20130923,1_2_LE07_036034_20130923,
1_2_LE07_036034_20131009,1_2_LE07_036034_20131009,
1_2_LE07_036034_20131025,1_2_LE07_036034_20131025,
1_2_LE07_036034_20140505,1_2_LE07_036034_20140505,
1_2_LE07_036034_20140521,1_2_LE07_036034_20140521,
1_2_LE07_036034_20140606,1_2_LE07_036034_20140606,
1_2_LE07_036034_20140622,1_2_LE07_036034_20140622,
1_2_LE07_036034_20140708,1_2_LE07_036034_20140708,
1_2_LE07_036034_20140724,1_2_LE07_036034_20140724,
1_2_LE07_036034_20140809,1_2_LE07_036034_20140809,
1_2_LE07_036034_20140825,1_2_LE07_036034_20140825,
1_2_LE07_036034_20140910,1_2_LE07_036034_20140910,
1_2_LE07_036034_20140926,1_2_LE07_036034_20140926,
1_2_LE07_036034_20141012,1_2_LE07_036034_20141012,
1_2_LE07_036034_20150508,1_2_LE07_036034_20150508,
1_2_LE07_036034_20150524,1_2_LE07_036034_20150524,
1_2_LE07_036034_20150609,1_2_LE07_036034_20150609,
1_2_LE07_036034_20150625,1_2_LE07_036034_20150625,
1_2_LE07_036034_20150711,1_2_LE07_036034_20150711,
1_2_LE07_036034_20150727,1_2_LE07_036034_20150727,
1_2_LE07_036034_20150812,1_2_LE07_036034_20150812,
1_2_LE07_036034_20150828,1_2_LE07_036034_20150828,
1_2_LE07_036034_20150913,1_2_LE07_036034_20150913,
1_2_LE07_036034_20151015,1_2_LE07_036034_20151015,
1_2_LE07_036034_20160510,1_2_LE07_036034_20160510,
1_2_LE07_036034_20160526,1_2_LE07_036034_20160526,
1_2_LE07_036034_20160627,1_2_LE07_036034_20160627,
1_2_LE07_036034_20160713,1_2_LE07_036034_20160713,
1_2_LE07_036034_20160729,1_2_LE07_036034_20160729,
1_2_LE07_036034_20160814,1_2_LE07_036034_20160814,
1_2_LE07_036034_20160830,1_2_LE07_036034_20160830,
1_2_LE07_036034_20160915,1_2_LE07_036034_20160915,
1_2_LE07_036034_20161001,1_2_LE07_036034_20161001,
1_2_LE07_036034_20161017,1_2_LE07_036034_20161017,
1_2_LE07_036034_20170513,1_2_LE07_036034_20170513,
1_2_LE07_036034_20170529,1_2_LE07_036034_20170529,
1_2_LE07_036034_20170614,1_2_LE07_036034_20170614,
1_2_LE07_036034_20170630,1_2_LE07_036034_20170630,
1_2_LE07_036034_20170716,1_2_LE07_036034_20170716,
1_2_LE07_036034_20170801,1_2_LE07_036034_20170801,
1_2_LE07_036034_20170817,1_2_LE07_036034_20170817,
1_2_LE07_036034_20170902,1_2_LE07_036034_20170902,
1_2_LE07_036034_20170918,1_2_LE07_036034_20170918,
1_2_LE07_036034_20171004,1_2_LE07_036034_20171004,
1_2_LE07_036034_20171020,1_2_LE07_036034_20171020,
1_2_LE07_036034_20180430,1_2_LE07_036034_20180430,
1_2_LE07_036034_20180516,1_2_LE07_036034_20180516,
1_2_LE07_036034_20180601,1_2_LE07_036034_20180601,
1_2_LE07_036034_20180617,1_2_LE07_036034_20180617,
1_2_LE07_036034_20180703,1_2_LE07_036034_20180703,
1_2_LE07_036034_20180719,1_2_LE07_036034_20180719,
1_2_LE07_036034_20180804,1_2_LE07_036034_20180804,
1_2_LE07_037034_19990706,1_2_LE07_037034_19990706,
1_2_LE07_037034_19990722,1_2_LE07_037034_19990722,
1_2_LE07_037034_19990807,1_2_LE07_037034_19990807,
1_2_LE07_037034_19990823,1_2_LE07_037034_19990823,
1_2_LE07_037034_19990908,1_2_LE07_037034_19990908,
1_2_LE07_037034_19990924,1_2_LE07_037034_19990924,
1_2_LE07_037034_19991010,1_2_LE07_037034_19991010,
1_2_LE07_037034_19991026,1_2_LE07_037034_19991026,
1_2_LE07_037034_20000505,1_2_LE07_037034_20000505,
1_2_LE07_037034_20000521,1_2_LE07_037034_20000521,
1_2_LE07_037034_20000606,1_2_LE07_037034_20000606,
1_2_LE07_037034_20000622,1_2_LE07_037034_20000622,
1_2_LE07_037034_20000708,1_2_LE07_037034_20000708,
1_2_LE07_037034_20000724,1_2_LE07_037034_20000724,
1_2_LE07_037034_20000809,1_2_LE07_037034_20000809,
1_2_LE07_037034_20000825,1_2_LE07_037034_20000825,
1_2_LE07_037034_20000910,1_2_LE07_037034_20000910,
1_2_LE07_037034_20000926,1_2_LE07_037034_20000926,
1_2_LE07_037034_20010508,1_2_LE07_037034_20010508,
1_2_LE07_037034_20010524,1_2_LE07_037034_20010524,
1_2_LE07_037034_20010609,1_2_LE07_037034_20010609,
1_2_LE07_037034_20010625,1_2_LE07_037034_20010625,
1_2_LE07_037034_20010711,1_2_LE07_037034_20010711,
1_2_LE07_037034_20010727,1_2_LE07_037034_20010727,
1_2_LE07_037034_20010812,1_2_LE07_037034_20010812,
1_2_LE07_037034_20010828,1_2_LE07_037034_20010828,
1_2_LE07_037034_20010913,1_2_LE07_037034_20010913,
1_2_LE07_037034_20010929,1_2_LE07_037034_20010929,
1_2_LE07_037034_20011015,1_2_LE07_037034_20011015,
1_2_LE07_037034_20020511,1_2_LE07_037034_20020511,
1_2_LE07_037034_20020527,1_2_LE07_037034_20020527,
1_2_LE07_037034_20020612,1_2_LE07_037034_20020612,
1_2_LE07_037034_20020628,1_2_LE07_037034_20020628,
1_2_LE07_037034_20020714,1_2_LE07_037034_20020714,
1_2_LE07_037034_20020730,1_2_LE07_037034_20020730,
1_2_LE07_037034_20020815,1_2_LE07_037034_20020815,
1_2_LE07_037034_20020831,1_2_LE07_037034_20020831,
1_2_LE07_037034_20020916,1_2_LE07_037034_20020916,
1_2_LE07_037034_20021002,1_2_LE07_037034_20021002,
1_2_LE07_037034_20021018,1_2_LE07_037034_20021018,
1_2_LE07_037034_20030530,1_2_LE07_037034_20030530,
1_2_LE07_037034_20030717,1_2_LE07_037034_20030717,
1_2_LE07_037034_20030802,1_2_LE07_037034_20030802,
1_2_LE07_037034_20030818,1_2_LE07_037034_20030818,
1_2_LE07_037034_20030919,1_2_LE07_037034_20030919,
1_2_LE07_037034_20031005,1_2_LE07_037034_20031005,
1_2_LE07_037034_20031021,1_2_LE07_037034_20031021,
1_2_LE07_037034_20040430,1_2_LE07_037034_20040430,
1_2_LE07_037034_20040516,1_2_LE07_037034_20040516,
1_2_LE07_037034_20040601,1_2_LE07_037034_20040601,
1_2_LE07_037034_20040617,1_2_LE07_037034_20040617,
1_2_LE07_037034_20040703,1_2_LE07_037034_20040703,
1_2_LE07_037034_20040719,1_2_LE07_037034_20040719,
1_2_LE07_037034_20040804,1_2_LE07_037034_20040804,
1_2_LE07_037034_20040820,1_2_LE07_037034_20040820,
1_2_LE07_037034_20040905,1_2_LE07_037034_20040905,
1_2_LE07_037034_20040921,1_2_LE07_037034_20040921,
1_2_LE07_037034_20041007,1_2_LE07_037034_20041007,
1_2_LE07_037034_20041023,1_2_LE07_037034_20041023,
1_2_LE07_037034_20050503,1_2_LE07_037034_20050503,
1_2_LE07_037034_20050519,1_2_LE07_037034_20050519,
1_2_LE07_037034_20050604,1_2_LE07_037034_20050604,
1_2_LE07_037034_20050620,1_2_LE07_037034_20050620,
1_2_LE07_037034_20050706,1_2_LE07_037034_20050706,
1_2_LE07_037034_20050722,1_2_LE07_037034_20050722,
1_2_LE07_037034_20050807,1_2_LE07_037034_20050807,
1_2_LE07_037034_20050823,1_2_LE07_037034_20050823,
1_2_LE07_037034_20050924,1_2_LE07_037034_20050924,
1_2_LE07_037034_20051010,1_2_LE07_037034_20051010,
1_2_LE07_037034_20051026,1_2_LE07_037034_20051026,
1_2_LE07_037034_20060506,1_2_LE07_037034_20060506,
1_2_LE07_037034_20060522,1_2_LE07_037034_20060522,
1_2_LE07_037034_20060607,1_2_LE07_037034_20060607,
1_2_LE07_037034_20060623,1_2_LE07_037034_20060623,
1_2_LE07_037034_20060709,1_2_LE07_037034_20060709,
1_2_LE07_037034_20060725,1_2_LE07_037034_20060725,
1_2_LE07_037034_20060810,1_2_LE07_037034_20060810,
1_2_LE07_037034_20060826,1_2_LE07_037034_20060826,
1_2_LE07_037034_20060911,1_2_LE07_037034_20060911,
1_2_LE07_037034_20060927,1_2_LE07_037034_20060927,
1_2_LE07_037034_20061013,1_2_LE07_037034_20061013,
1_2_LE07_037034_20070509,1_2_LE07_037034_20070509,
1_2_LE07_037034_20070525,1_2_LE07_037034_20070525,
1_2_LE07_037034_20070610,1_2_LE07_037034_20070610,
1_2_LE07_037034_20070626,1_2_LE07_037034_20070626,
1_2_LE07_037034_20070712,1_2_LE07_037034_20070712,
1_2_LE07_037034_20070728,1_2_LE07_037034_20070728,
1_2_LE07_037034_20070813,1_2_LE07_037034_20070813,
1_2_LE07_037034_20070829,1_2_LE07_037034_20070829,
1_2_LE07_037034_20070914,1_2_LE07_037034_20070914,
1_2_LE07_037034_20070930,1_2_LE07_037034_20070930,
1_2_LE07_037034_20071016,1_2_LE07_037034_20071016,
1_2_LE07_037034_20080511,1_2_LE07_037034_20080511,
1_2_LE07_037034_20080527,1_2_LE07_037034_20080527,
1_2_LE07_037034_20080612,1_2_LE07_037034_20080612,
1_2_LE07_037034_20080628,1_2_LE07_037034_20080628,
1_2_LE07_037034_20080714,1_2_LE07_037034_20080714,
1_2_LE07_037034_20080730,1_2_LE07_037034_20080730,
1_2_LE07_037034_20080815,1_2_LE07_037034_20080815,
1_2_LE07_037034_20080916,1_2_LE07_037034_20080916,
1_2_LE07_037034_20081002,1_2_LE07_037034_20081002,
1_2_LE07_037034_20081018,1_2_LE07_037034_20081018,
1_2_LE07_037034_20090514,1_2_LE07_037034_20090514,
1_2_LE07_037034_20090530,1_2_LE07_037034_20090530,
1_2_LE07_037034_20090615,1_2_LE07_037034_20090615,
1_2_LE07_037034_20090701,1_2_LE07_037034_20090701,
1_2_LE07_037034_20090717,1_2_LE07_037034_20090717,
1_2_LE07_037034_20090802,1_2_LE07_037034_20090802,
1_2_LE07_037034_20090818,1_2_LE07_037034_20090818,
1_2_LE07_037034_20090903,1_2_LE07_037034_20090903,
1_2_LE07_037034_20090919,1_2_LE07_037034_20090919,
1_2_LE07_037034_20091005,1_2_LE07_037034_20091005,
1_2_LE07_037034_20091021,1_2_LE07_037034_20091021,
1_2_LE07_037034_20100501,1_2_LE07_037034_20100501,
1_2_LE07_037034_20100517,1_2_LE07_037034_20100517,
1_2_LE07_037034_20100602,1_2_LE07_037034_20100602,
1_2_LE07_037034_20100618,1_2_LE07_037034_20100618,
1_2_LE07_037034_20100704,1_2_LE07_037034_20100704,
1_2_LE07_037034_20100720,1_2_LE07_037034_20100720,
1_2_LE07_037034_20100805,1_2_LE07_037034_20100805,
1_2_LE07_037034_20100821,1_2_LE07_037034_20100821,
1_2_LE07_037034_20100906,1_2_LE07_037034_20100906,
1_2_LE07_037034_20100922,1_2_LE07_037034_20100922,
1_2_LE07_037034_20101008,1_2_LE07_037034_20101008,
